small,medium,large
0.14371143965581723,0.14094548490447778,0.10048145506425499
0.6105497142270906,0.2563848504869384,0.3249374614297267
0.17458821039326722,0.07345509100559866,0.12191501200504717
0.10356181440329237,0.07953499798168195,0.06201235337266553
0.17056148791925807,0.18580765221668116,0.07821704019988829
0.3807280512091893,0.15312392612395342,0.0359702037740135
0.12211196392581769,0.09829568197983463,0.04173728734895121
0.555181805581924,0.31107842468736635,0.11471798966704227
0.18719927637357614,0.23452535153955978,0.20693079324155406
0.26873884981796436,0.19054355345633667,0.1379406015321365
0.22987642458792834,0.08504264628754754,0.10315485165847349
0.4758814561446343,0.30527387210349843,0.084068860912339
0.21907131152329384,0.5031040328722156,0.11871111358232156
0.49419000170746585,0.24317688311020902,0.273229929088302
0.5002109424322043,0.08527428474189946,0.03541941210642108
0.19119173407489143,0.3963544802081742,0.12330877012755082
1.0298743325893156,0.5644148747787767,0.4002952022692625
0.432010849177459,0.22897263100094278,0.13457875725907797
0.2355300627532415,0.2529462928287103,0.08062740766217757
0.3859745217150703,0.0493509596626609,0.09196495616106404
1.228393393593251,0.12989085425306257,0.27797523998106044
0.23989304399947287,0.13803855687820032,0.1192485816509361
0.5764084688034927,0.2581002994284063,0.20884521123116428
0.33810600441393035,0.4002328982223844,0.4232045237258717
0.17151754072347103,0.16153520259467768,0.04108500016263861
0.03625933337389142,0.2858279631273035,0.054238043339864817
0.09579208608192857,0.13419888056523632,0.1315730110854929
0.40672281747538364,0.11846682052510005,0.02500538075219083
0.5614512880656548,0.27358715314403526,0.2650385690667463
0.4230625425789185,0.12383908545416489,0.05941637125397392
0.12292572337355523,0.07480970335745951,0.024890449492886546
0.1983639368572767,0.07296784366371867,0.036104010180679325
0.2924315032496452,0.15370966348018555,0.1747670486156494
0.5095444059406873,0.14734301113821857,0.09928607766778441
0.16791602629200497,0.11663712920835678,0.08181460856303602
0.3010952860586258,0.17604511351237306,0.03247640472727653
0.39127971570360387,0.21505740600878198,0.0945400000182417
0.2012357575849819,0.1026508657469094,0.1065025805228288
0.19436637998023798,0.08521019992804213,0.04915070112747344
0.07787474651104276,0.17534278135099157,0.047326729305495974
0.11139302042556665,0.13036172365809762,0.12410580215328082
0.20695811063342262,0.14946101342684415,0.07776670825387555
0.49874270188411174,0.2532102437926369,0.13874446973022714
