Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
27.5500        -5929.18     -5995.02        65.83   296.8
27.6000        -5927.85     -5994.82        66.97   301.9
27.6500        -5930.62     -5997.21        66.58   300.2
27.7000        -5928.85     -5995.76        66.92   301.7
27.7500        -5926.69     -5993.84        67.15   302.7
27.8000        -5929.57     -5994.06        64.49   290.7
27.8500        -5927.69     -5994.69        67.01   302.1
27.9000        -5926.85     -5992.86        66.01   297.6
27.9500        -5931.94     -5997.53        65.58   295.7
28.0000        -5929.88     -5997.74        67.86   305.9
28.0500        -5926.55     -5993.48        66.93   301.8
28.1000        -5924.00     -5992.91        68.90   310.6
28.1500        -5930.43     -5997.27        66.84   301.3
28.2000        -5931.22     -5996.25        65.03   293.2
28.2500        -5925.56     -5994.26        68.70   309.7
28.3000        -5929.90     -5997.06        67.16   302.8
28.3500        -5931.40     -5997.86        66.46   299.6
28.4000        -5927.38     -5995.24        67.86   305.9
28.4500        -5928.90     -5994.90        66.00   297.6
28.5000        -5930.92     -5997.35        66.43   299.5
28.5500        -5929.44     -5994.05        64.61   291.3
28.6000        -5924.07     -5992.62        68.55   309.0
28.6500        -5928.88     -5994.24        65.36   294.7
28.7000        -5929.92     -5995.65        65.73   296.3
28.7500        -5927.46     -5994.95        67.49   304.3
28.8000        -5929.27     -5993.63        64.35   290.1
28.8500        -5928.69     -5994.66        65.97   297.4
28.9000        -5925.72     -5994.04        68.32   308.0
28.9500        -5927.95     -5994.43        66.48   299.7
29.0000        -5931.76     -5996.92        65.15   293.7
29.0500        -5929.32     -5994.64        65.32   294.5
29.1000        -5925.82     -5992.82        67.00   302.1
29.1500        -5929.11     -5995.24        66.12   298.1
29.2000        -5930.44     -5995.97        65.53   295.4
29.2500        -5924.73     -5992.68        67.95   306.3
29.3000        -5925.27     -5992.83        67.56   304.6
29.3500        -5934.59     -6000.26        65.67   296.1
29.4000        -5930.21     -5996.99        66.77   301.0
29.4500        -5923.35     -5994.42        71.07   320.4
29.5000        -5932.65     -5996.61        63.95   288.3
29.5500        -5930.42     -5996.64        66.23   298.6
29.6000        -5927.22     -5994.91        67.69   305.2
29.6500        -5929.28     -5996.71        67.42   304.0
29.7000        -5929.93     -5996.81        66.89   301.6
29.7500        -5929.35     -5994.44        65.09   293.5
29.8000        -5923.46     -5992.14        68.69   309.7
29.8500        -5924.98     -5992.36        67.37   303.7
29.9000        -5930.38     -5994.22        63.84   287.8
29.9500        -5928.55     -5994.41        65.85   296.9
30.0000        -5924.12     -5989.78        65.66   296.0
30.0500        -5926.88     -5991.78        64.91   292.6
30.1000        -5928.36     -5994.56        66.20   298.4
30.1500        -5927.31     -5995.56        68.25   307.7
30.2000        -5928.47     -5993.24        64.77   292.0
30.2500        -5924.95     -5993.43        68.48   308.7
30.3000        -5928.31     -5993.09        64.77   292.0
30.3500        -5928.48     -5995.18        66.70   300.7
30.4000        -5928.38     -5994.09        65.71   296.2
30.4500        -5929.33     -5996.03        66.69   300.7
30.5000        -5928.76     -5994.57        65.81   296.7
30.5500        -5924.77     -5990.54        65.77   296.5
30.6000        -5924.71     -5992.64        67.94   306.3
30.6500        -5932.32     -5995.26        62.94   283.7
30.7000        -5923.14     -5991.34        68.20   307.5
30.7500        -5926.07     -5994.93        68.86   310.4
30.8000        -5932.91     -5996.95        64.05   288.7
30.8500        -5923.97     -5993.44        69.47   313.2
30.9000        -5927.40     -5992.36        64.96   292.9
30.9500        -5925.10     -5992.81        67.72   305.3
31.0000        -5929.45     -5995.51        66.06   297.8
31.0500        -5931.19     -5995.15        63.95   288.3
31.1000        -5926.26     -5993.62        67.36   303.7
31.1500        -5926.35     -5991.21        64.86   292.4
31.2000        -5927.96     -5992.28        64.32   290.0
31.2500        -5928.83     -5991.65        62.82   283.2
31.3000        -5922.25     -5992.03        69.78   314.6
31.3500        -5928.51     -5995.64        67.13   302.6
31.4000        -5929.92     -5996.08        66.16   298.3
31.4500        -5925.13     -5992.97        67.84   305.8
31.5000        -5924.54     -5991.88        67.34   303.6
31.5500        -5929.53     -5996.70        67.17   302.8
31.6000        -5929.57     -5996.01        66.43   299.5
31.6500        -5924.45     -5993.52        69.07   311.4
31.7000        -5927.40     -5991.61        64.21   289.5
31.7500        -5923.41     -5991.99        68.58   309.2
31.8000        -5926.48     -5992.70        66.22   298.5
31.8500        -5929.07     -5996.27        67.21   303.0
31.9000        -5924.92     -5994.14        69.22   312.1
31.9500        -5926.95     -5990.98        64.04   288.7
32.0000        -5923.61     -5990.86        67.25   303.2
32.0500        -5924.20     -5990.79        66.59   300.2
32.1000        -5927.42     -5994.81        67.40   303.8
32.1500        -5927.59     -5993.62        66.03   297.7
32.2000        -5926.97     -5993.97        66.99   302.0
32.2500        -5925.78     -5992.70        66.91   301.7
32.3000        -5926.16     -5991.50        65.34   294.6
32.3500        -5928.04     -5994.58        66.54   300.0
32.4000        -5930.00     -5996.21        66.21   298.5
32.4500        -5926.12     -5994.93        68.80   310.2
32.5000        -5928.50     -5994.54        66.04   297.7
32.5500        -5928.60     -5994.38        65.78   296.5
32.6000        -5929.58     -5994.78        65.21   294.0
32.6500        -5926.03     -5993.11        67.08   302.4
32.7000        -5927.97     -5995.77        67.80   305.6
32.7500        -5932.71     -5996.20        63.49   286.2
32.8000        -5922.85     -5992.11        69.27   312.3
32.8500        -5926.62     -5993.24        66.62   300.4
32.9000        -5931.62     -5996.84        65.22   294.0
32.9500        -5927.91     -5995.21        67.30   303.4
33.0000        -5926.01     -5994.19        68.18   307.4
33.0500        -5928.59     -5995.48        66.90   301.6
33.1000        -5930.38     -5994.91        64.54   291.0
33.1500        -5924.91     -5993.52        68.60   309.3
33.2000        -5929.15     -5994.06        64.91   292.6
33.2500        -5927.88     -5995.19        67.31   303.5
33.3000        -5927.81     -5993.69        65.87   297.0
33.3500        -5927.30     -5992.80        65.51   295.3
33.4000        -5924.78     -5992.40        67.62   304.9
33.4500        -5928.29     -5993.59        65.31   294.4
33.5000        -5929.44     -5995.33        65.89   297.1
33.5500        -5927.44     -5994.61        67.17   302.8
33.6000        -5924.60     -5991.33        66.73   300.9
33.6500        -5924.11     -5992.06        67.94   306.3
33.7000        -5929.95     -5996.30        66.35   299.1
33.7500        -5929.19     -5994.51        65.32   294.5
33.8000        -5926.23     -5995.04        68.81   310.2
33.8500        -5928.57     -5993.90        65.33   294.5
33.9000        -5930.05     -5995.45        65.41   294.9
33.9500        -5931.05     -5996.53        65.47   295.2
34.0000        -5928.88     -5994.69        65.82   296.7
34.0500        -5926.66     -5993.12        66.46   299.6
34.1000        -5925.18     -5991.68        66.49   299.8
34.1500        -5929.83     -5995.35        65.53   295.4
34.2000        -5930.81     -5997.92        67.11   302.6
34.2500        -5929.57     -5996.56        66.99   302.0
34.3000        -5932.06     -5996.38        64.32   290.0
34.3500        -5926.75     -5994.33        67.58   304.7
34.4000        -5926.77     -5992.54        65.78   296.5
34.4500        -5927.77     -5994.16        66.39   299.3
34.5000        -5928.50     -5996.18        67.69   305.2
34.5500        -5931.11     -5997.03        65.92   297.2
34.6000        -5926.95     -5993.09        66.14   298.2
34.6500        -5926.19     -5992.44        66.25   298.7
34.7000        -5926.40     -5991.20        64.80   292.1
34.7500        -5925.28     -5992.00        66.72   300.8
34.8000        -5928.39     -5995.46        67.07   302.4
34.8500        -5927.18     -5993.22        66.04   297.7
34.9000        -5925.53     -5992.98        67.45   304.1
34.9500        -5927.26     -5991.13        63.86   287.9
35.0000        -5926.94     -5992.67        65.72   296.3
35.0500        -5929.34     -5994.86        65.52   295.4
35.1000        -5926.86     -5996.11        69.26   312.2
35.1500        -5928.79     -5995.01        66.23   298.6
35.2000        -5928.43     -5996.16        67.73   305.3
35.2500        -5927.92     -5993.09        65.18   293.8
35.3000        -5925.81     -5992.22        66.40   299.4
35.3500        -5924.98     -5990.75        65.77   296.5
35.4000        -5925.43     -5992.57        67.13   302.7
35.4500        -5927.34     -5993.13        65.80   296.6
35.5000        -5928.47     -5993.16        64.70   291.7
35.5500        -5923.54     -5989.76        66.21   298.5
35.6000        -5925.63     -5992.64        67.02   302.1
35.6500        -5926.79     -5991.80        65.02   293.1
35.7000        -5923.10     -5991.14        68.03   306.7
35.7500        -5925.06     -5990.70        65.64   295.9
35.8000        -5925.51     -5994.41        68.90   310.6
35.8500        -5928.68     -5993.79        65.11   293.5
35.9000        -5926.16     -5993.58        67.42   304.0
35.9500        -5926.78     -5992.66        65.87   297.0
36.0000        -5928.60     -5994.90        66.31   298.9
36.0500        -5929.20     -5994.71        65.51   295.3
36.1000        -5925.59     -5993.56        67.97   306.4
36.1500        -5929.68     -5995.08        65.39   294.8
36.2000        -5930.49     -5994.85        64.36   290.2
36.2500        -5924.07     -5992.43        68.37   308.2
36.3000        -5926.05     -5992.94        66.89   301.6
36.3500        -5928.86     -5994.47        65.61   295.8
36.4000        -5928.96     -5995.08        66.12   298.1
36.4500        -5928.36     -5994.97        66.62   300.3
36.5000        -5927.35     -5994.70        67.35   303.6
36.5500        -5926.62     -5993.35        66.72   300.8
36.6000        -5926.51     -5993.95        67.44   304.0
36.6500        -5928.50     -5994.76        66.25   298.7
36.7000        -5924.28     -5991.36        67.08   302.4
36.7500        -5925.39     -5992.69        67.29   303.4
36.8000        -5928.40     -5993.43        65.03   293.2
36.8500        -5925.46     -5991.55        66.09   298.0
36.9000        -5927.91     -5994.89        66.97   301.9
36.9500        -5929.70     -5996.30        66.60   300.3
37.0000        -5926.52     -5992.79        66.27   298.8
37.0500        -5925.62     -5990.98        65.36   294.6
37.1000        -5926.67     -5992.98        66.31   298.9
37.1500        -5928.33     -5994.30        65.97   297.4
37.2000        -5927.64     -5993.86        66.23   298.6
37.2500        -5927.63     -5993.34        65.71   296.2
37.3000        -5924.68     -5993.28        68.60   309.3
37.3500        -5928.91     -5993.81        64.89   292.6
37.4000        -5928.89     -5995.67        66.78   301.1
37.4500        -5925.76     -5992.65        66.89   301.6
37.5000        -5926.06     -5993.19        67.13   302.6
37.5500        -5927.70     -5995.66        67.96   306.4
37.6000        -5928.90     -5994.46        65.56   295.6
37.6500        -5926.80     -5993.69        66.89   301.6
37.7000        -5925.55     -5993.61        68.07   306.9
37.7500        -5925.53     -5992.12        66.59   300.2
37.8000        -5924.02     -5991.66        67.64   305.0
37.8500        -5925.70     -5991.55        65.84   296.8
37.9000        -5924.57     -5990.77        66.21   298.5
37.9500        -5924.98     -5991.38        66.40   299.4
38.0000        -5926.83     -5992.87        66.04   297.7
38.0500        -5927.64     -5994.80        67.16   302.8
38.1000        -5926.59     -5993.90        67.31   303.5
38.1500        -5926.94     -5993.52        66.58   300.2
38.2000        -5926.52     -5992.98        66.46   299.6
38.2500        -5923.94     -5991.88        67.94   306.3
38.3000        -5927.46     -5992.25        64.78   292.1
38.3500        -5925.88     -5992.21        66.34   299.1
38.4000        -5926.69     -5992.05        65.36   294.7
38.4500        -5928.27     -5993.31        65.04   293.2
38.5000        -5926.40     -5992.98        66.57   300.1
38.5500        -5923.73     -5990.44        66.71   300.7
38.6000        -5928.34     -5993.88        65.54   295.5
38.6500        -5928.03     -5995.46        67.42   304.0
38.7000        -5926.59     -5993.67        67.08   302.4
